index,assignment_id,attribute,worker_id,n_clicks,n_seconds,last_modified
8010,e5fcd04bc6,media_3d_graphics,ec4a36b386,295,255.958,2016-10-07T00:01:13+00:00
8011,396a99d935,media_3d_graphics,8416be8fae,196,228.53,2016-10-07T00:10:59+00:00
8012,5c38e09302,media_3d_graphics,a5b0a234d4,122,319.423,2016-10-06T23:13:12+00:00
8013,2117bb93ad,media_3d_graphics,38bb19fc8a,1,0.28400000000000003,2016-10-06T21:35:03+00:00
8014,8e940dd843,media_3d_graphics,07e99cfcce,1,0.934,2016-10-06T23:34:26+00:00
8015,e031fbfefe,media_3d_graphics,b373c6abc7,1,0.192,2016-10-06T21:15:11+00:00
8016,bcff4941fd,media_3d_graphics,e0a85a6d94,174,178.547,2016-10-06T23:23:15+00:00
8017,e545bde8b7,media_3d_graphics,07ee05686f,118,701.48,2016-10-06T23:16:39+00:00
8018,941b079b67,media_3d_graphics,52bfd4498d,12,60.391,2016-10-06T22:03:23+00:00
8019,6ca0b75666,media_3d_graphics,b373c6abc7,1,0.458,2016-10-06T21:20:36+00:00
8020,da4157624e,media_3d_graphics,a5b0a234d4,152,337.191,2016-10-06T23:29:55+00:00
8021,aa26eca462,media_3d_graphics,ec4a36b386,374,371.524,2016-10-06T23:09:47+00:00
8022,71f2714be1,media_3d_graphics,7a2d272d29,1,0.5710000000000001,2016-10-06T21:51:47+00:00
8023,064342148d,media_3d_graphics,28c8619901,244,332.98,2016-10-06T20:48:26+00:00
8024,ed93fb4169,media_3d_graphics,38bb19fc8a,1,0.28300000000000003,2016-10-06T21:35:06+00:00
8025,d23391dca2,media_3d_graphics,4082e43da3,208,575.175,2016-10-07T00:06:30+00:00
8026,f65ce2d551,media_3d_graphics,1b04bf1ddf,1,0.382,2016-10-06T21:09:57+00:00
8027,c64f336c00,media_3d_graphics,ec4a36b386,316,213.467,2016-10-06T23:19:05+00:00
8028,fbea482e45,media_3d_graphics,618b2a871c,238,1211.013,2016-10-06T22:57:38+00:00
8029,7e82cfdd4d,media_3d_graphics,70900973ed,255,308.659,2016-10-06T20:06:21+00:00
8030,8dd07aa249,media_3d_graphics,98df4194c0,149,983.817,2016-10-07T19:51:26+00:00
8031,607208654b,media_3d_graphics,e0e0a41bfc,14,48.204,2016-10-07T20:23:01+00:00
8032,8b748c1946,media_3d_graphics,3be6e34960,1,0.597,2016-10-07T20:00:19+00:00
8033,a36d65d87b,media_3d_graphics,f23825a9f8,316,220.737,2016-10-07T21:22:55+00:00
8034,bc87545cbe,media_3d_graphics,7482533ce9,237,221.235,2016-10-07T20:31:55+00:00
8035,0166768d00,media_3d_graphics,e0a85a6d94,116,244.635,2016-10-07T19:50:36+00:00
8036,f225121565,media_3d_graphics,07ee05686f,147,1053.649,2016-10-07T19:13:50+00:00
8037,baa41af938,media_3d_graphics,3be6e34960,1,0.333,2016-10-07T20:33:51+00:00
8038,61dc297311,media_3d_graphics,98df4194c0,161,849.858,2016-10-07T20:48:17+00:00
8039,945818ad1f,media_3d_graphics,d6b4423d26,171,908.917,2016-10-07T19:16:14+00:00
8040,ddbcf895de,media_3d_graphics,e0a85a6d94,1,0.158,2016-10-07T17:43:12+00:00
8041,fae93ddfd6,media_3d_graphics,618b2a871c,407,414.806,2016-10-07T17:28:55+00:00
8042,0c57778f51,media_3d_graphics,f23825a9f8,268,334.155,2016-10-07T21:18:34+00:00
8043,ad8191e4f5,media_3d_graphics,3be6e34960,2,7.877,2016-10-07T20:17:21+00:00
8044,6e4c4e864f,media_3d_graphics,d4749de010,1,0.191,2016-10-07T17:21:57+00:00
8045,91025e5da6,media_3d_graphics,2b5974ab71,200,214.424,2016-10-07T20:29:38+00:00
8046,fbc78b4cd8,media_3d_graphics,3be6e34960,2,12.272,2016-10-07T19:52:59+00:00
8047,2400107f9e,media_3d_graphics,4a78f740e8,359,683.79,2016-10-07T20:52:53+00:00
8048,e1dd12dcda,media_3d_graphics,05766fd7a0,1,0.544,2016-10-07T21:03:16+00:00
8049,cfe1df63bd,media_3d_graphics,7482533ce9,1,0.083,2016-10-07T19:40:23+00:00
8050,2e1918536d,media_3d_graphics,f23825a9f8,414,451.059,2016-10-07T21:12:56+00:00
8051,da7af748f2,media_3d_graphics,7482533ce9,1,0.218,2016-10-07T20:06:41+00:00
8052,4e84d2cf25,media_3d_graphics,353028c47a,264,518.02,2016-10-07T19:55:44+00:00
8053,9570177725,media_3d_graphics,0e01655b6c,1,0.537,2016-10-07T17:27:52+00:00
8054,797cc14b60,media_3d_graphics,5804d2da04,216,414.226,2016-10-07T19:57:18+00:00
8055,c6e15368f1,media_3d_graphics,e0a85a6d94,112,177.869,2016-10-07T19:53:44+00:00
8056,baa41af938,media_3d_graphics,3be6e34960,1,0.359,2016-10-07T20:32:25+00:00
8057,b966f4049c,media_3d_graphics,98e61d0f32,320,260.058,2016-10-07T17:40:06+00:00
8058,8c660e17b6,media_3d_graphics,0e01655b6c,1,0.458,2016-10-07T17:53:17+00:00
8059,83287d8924,media_3d_graphics,05766fd7a0,125,276.946,2016-10-07T21:11:32+00:00
8060,77e2583a20,media_3d_graphics,0e01655b6c,1,3.677,2016-10-07T17:39:09+00:00
8061,244d5a0418,media_3d_graphics,00631301e8,149,267.492,2016-10-07T18:24:19+00:00
8062,8b31cf69af,media_3d_graphics,0e01655b6c,1,0.632,2016-10-07T17:23:06+00:00
8063,60ab0f7ec6,media_3d_graphics,e0a85a6d94,127,199.715,2016-10-07T19:38:30+00:00
8064,b5035ef3ac,media_3d_graphics,0e01655b6c,1,0.627,2016-10-07T17:47:48+00:00
8065,509ba6dfdf,media_3d_graphics,e0a85a6d94,117,148.635,2016-10-07T20:04:31+00:00
8066,8d607ba5e4,media_3d_graphics,4a78f740e8,500,449.843,2016-10-07T21:07:55+00:00
8067,9b97948c1d,media_3d_graphics,98df4194c0,136,283.607,2016-10-07T18:48:26+00:00
8068,e1dd12dcda,media_3d_graphics,05766fd7a0,1,0.422,2016-10-07T20:59:07+00:00
8069,9177f71bab,media_3d_graphics,3be6e34960,1,0.155,2016-10-07T19:12:03+00:00
8070,b5a4943a76,media_3d_graphics,3be6e34960,1,0.355,2016-10-07T20:24:16+00:00
8071,37576d377f,media_3d_graphics,892457149a,324,220.049,2016-10-07T20:49:45+00:00
8072,e22bcc1045,media_3d_graphics,4d9d9280bd,265,505.589,2016-10-07T20:14:10+00:00
8073,e1dd12dcda,media_3d_graphics,05766fd7a0,1,0.591,2016-10-07T21:03:07+00:00
8074,95ceae7ceb,media_3d_graphics,98df4194c0,148,258.27,2016-10-07T17:37:40+00:00
8075,75ad801760,media_3d_graphics,05766fd7a0,142,396.759,2016-10-07T19:14:13+00:00
8076,f000fde55e,media_3d_graphics,4d9d9280bd,347,338.425,2016-10-07T18:04:49+00:00
8077,cd8c0cf7ce,media_3d_graphics,3be6e34960,70,116.982,2016-10-07T19:14:32+00:00
8078,2bea645b7d,media_3d_graphics,618b2a871c,565,528.771,2016-10-07T17:38:46+00:00
8079,27f1e6702c,media_3d_graphics,00631301e8,253,388.841,2016-10-07T18:17:12+00:00
8080,1ecbf28415,media_3d_graphics,d15502d705,148,245.614,2016-10-07T20:49:39+00:00
8081,25139ecacf,media_3d_graphics,f23825a9f8,288,391.767,2016-10-07T20:29:55+00:00
8082,011e24d239,media_3d_graphics,05766fd7a0,143,359.519,2016-10-07T21:15:41+00:00
8083,4e544ce3dd,media_3d_graphics,05766fd7a0,1,0.498,2016-10-07T21:04:03+00:00
8084,33fe64a8e0,media_3d_graphics,07ee05686f,143,1392.039,2016-10-07T20:06:13+00:00
8085,6771472e82,media_3d_graphics,0e01655b6c,1,0.746,2016-10-07T17:47:58+00:00
8086,ce4539ac26,media_3d_graphics,12a375559d,1,0.494,2016-10-07T18:29:18+00:00
8087,3151b3d599,media_3d_graphics,05766fd7a0,1,0.358,2016-10-07T21:21:47+00:00
8088,3151b3d599,media_3d_graphics,05766fd7a0,1,0.405,2016-10-07T21:04:21+00:00
8089,7a8107991f,media_3d_graphics,7482533ce9,243,160.137,2016-10-07T20:59:48+00:00
8090,8d1e334594,media_3d_graphics,e0a85a6d94,104,308.409,2016-10-07T17:39:19+00:00
8091,3948bdbc7f,media_3d_graphics,3be6e34960,1,0.17400000000000002,2016-10-07T20:09:05+00:00
8092,8d63197a20,media_3d_graphics,b3418e4c1f,149,113.858,2016-10-07T21:08:09+00:00
8093,54a517dcc3,media_3d_graphics,30bf3ad4b8,216,436.755,2016-10-07T20:23:44+00:00
8094,3ec2500b0c,media_3d_graphics,4d9d9280bd,364,652.217,2016-10-07T17:57:25+00:00
8095,880682beb0,media_3d_graphics,98df4194c0,142,219.761,2016-10-07T17:33:01+00:00
8096,b5a4943a76,media_3d_graphics,3be6e34960,1,0.194,2016-10-07T20:24:22+00:00
8097,baa41af938,media_3d_graphics,3be6e34960,1,0.487,2016-10-07T20:33:50+00:00
8098,b131b225f8,media_3d_graphics,98df4194c0,151,917.548,2016-10-07T19:34:38+00:00
8099,ddbcf895de,media_3d_graphics,e0a85a6d94,185,169.088,2016-10-07T17:49:56+00:00
8100,45aded2af0,media_3d_graphics,f23825a9f8,295,338.519,2016-10-07T19:59:39+00:00
8101,deb16e6145,media_3d_graphics,e6dc903170,148,176.671,2016-10-07T17:54:40+00:00
8102,dfdf48d0b9,media_3d_graphics,892457149a,264,263.767,2016-10-07T21:04:15+00:00
8103,629159bf1e,media_3d_graphics,07ee05686f,99,1411.877,2016-10-07T20:29:48+00:00
8104,4e84d2cf25,media_3d_graphics,353028c47a,1,0.801,2016-10-07T19:49:53+00:00
8105,a32970f711,media_3d_graphics,3be6e34960,253,500.711,2016-10-07T18:41:05+00:00
8106,f22d8acc64,media_3d_graphics,05766fd7a0,161,1207.037,2016-10-07T20:07:52+00:00
8107,8b748c1946,media_3d_graphics,3be6e34960,1,0.45,2016-10-07T20:00:22+00:00
8108,aa7a9bf3e6,media_3d_graphics,12a375559d,143,1485.308,2016-10-07T18:02:58+00:00
8109,8f033ae946,media_3d_graphics,3be6e34960,1,0.241,2016-10-07T20:32:12+00:00
8110,b5a4943a76,media_3d_graphics,3be6e34960,1,0.34700000000000003,2016-10-07T20:24:21+00:00
8111,83287d8924,media_3d_graphics,05766fd7a0,1,1.774,2016-10-07T21:03:40+00:00
8112,5748db1de5,media_3d_graphics,3be6e34960,1,0.126,2016-10-07T20:06:10+00:00
8113,71797e4f26,media_3d_graphics,d10ec5e1d7,208,232.338,2016-10-07T17:44:50+00:00
8114,13c15a3840,media_3d_graphics,72382239b2,241,317.604,2016-10-07T21:08:35+00:00
8115,81a5dd457c,media_3d_graphics,3be6e34960,50,124.948,2016-10-07T20:19:57+00:00
8116,fb644190ab,media_3d_graphics,8bbaa43e86,296,302.034,2016-10-07T18:42:56+00:00
8117,1212af06f0,media_3d_graphics,98e61d0f32,449,297.416,2016-10-07T17:45:05+00:00
8118,61c1185590,media_3d_graphics,98e61d0f32,354,263.468,2016-10-07T17:58:08+00:00
8119,8f033ae946,media_3d_graphics,3be6e34960,1,0.28200000000000003,2016-10-07T20:32:15+00:00
8120,47f76f8e3e,media_3d_graphics,5bc1590615,209,178.274,2016-10-07T17:42:09+00:00
8121,54b626575f,media_3d_graphics,05766fd7a0,150,1296.659,2016-10-07T18:30:09+00:00
8122,27a99af977,media_3d_graphics,98e61d0f32,402,232.368,2016-10-07T17:35:44+00:00
8123,9255004362,media_3d_graphics,12a375559d,215,247.038,2016-10-07T18:07:10+00:00
8124,8f033ae946,media_3d_graphics,3be6e34960,1,0.136,2016-10-07T20:32:07+00:00
8125,4f76182a56,media_3d_graphics,d4749de010,400,750.167,2016-10-07T17:34:42+00:00
8126,baa41af938,media_3d_graphics,3be6e34960,1,0.253,2016-10-07T20:33:52+00:00
8127,12d7d82de7,media_3d_graphics,0e01655b6c,1,5.697,2016-10-07T17:47:30+00:00
8128,6c0651f996,media_3d_graphics,12a375559d,145,344.481,2016-10-07T18:13:12+00:00
8129,3948bdbc7f,media_3d_graphics,3be6e34960,1,0.488,2016-10-07T20:09:05+00:00
8130,6e4c4e864f,media_3d_graphics,d4749de010,168,199.259,2016-10-07T17:45:06+00:00
8131,fc17f7c35a,media_3d_graphics,1fcbd81c6d,108,121.215,2016-10-07T18:38:10+00:00
8132,04868a9d58,media_3d_graphics,0e01655b6c,1,1.7000000000000002,2016-10-07T17:23:40+00:00
8133,4a66a94af1,media_3d_graphics,6f056e8cdf,214,303.993,2016-10-07T20:02:45+00:00
8134,2bf09acb70,media_3d_graphics,892457149a,329,273.353,2016-10-07T20:54:23+00:00
8135,5748db1de5,media_3d_graphics,3be6e34960,1,0.404,2016-10-07T20:06:06+00:00
8136,5748db1de5,media_3d_graphics,3be6e34960,1,0.322,2016-10-07T20:06:14+00:00
8137,ad57c0edeb,media_3d_graphics,7482533ce9,287,235.017,2016-10-07T19:52:20+00:00
8138,baa41af938,media_3d_graphics,3be6e34960,1,0.304,2016-10-07T20:33:55+00:00
8139,c89b997d05,media_3d_graphics,98df4194c0,146,270.805,2016-10-07T20:21:19+00:00
8140,c212ea2e31,media_3d_graphics,e0a85a6d94,67,192.253,2016-10-07T19:41:46+00:00
8141,0f7a0926f9,media_3d_graphics,4a78f740e8,291,353.314,2016-10-07T20:41:20+00:00
8142,14d4c9b3fb,media_3d_graphics,0e01655b6c,506,372.527,2016-10-07T17:34:15+00:00
8143,a01b9a6443,media_3d_graphics,7482533ce9,257,231.359,2016-10-07T20:28:09+00:00
8144,de3429c01d,media_3d_graphics,f23825a9f8,189,189.381,2016-10-07T18:25:40+00:00
8145,1275e7ea09,media_3d_graphics,c66a1ae825,2,10.672,2016-10-07T19:43:11+00:00
8146,1cdc38f566,media_3d_graphics,b22f22c82f,1,0.608,2016-10-07T18:01:07+00:00
8147,8327c56088,media_3d_graphics,b5818aa157,224,247.003,2016-10-07T20:15:26+00:00
8148,be5f5ab134,media_3d_graphics,7482533ce9,340,288.733,2016-10-07T20:24:15+00:00
8149,b5a4943a76,media_3d_graphics,3be6e34960,1,0.312,2016-10-07T20:24:22+00:00
8150,0de9de333a,media_3d_graphics,24f511b1ba,251,698.677,2016-10-07T20:08:20+00:00
8151,bf608d82e3,media_3d_graphics,30bf3ad4b8,193,341.576,2016-10-07T20:57:25+00:00
8152,be502dfaca,media_3d_graphics,98df4194c0,164,299.098,2016-10-07T17:43:11+00:00
8153,6fa1e1a371,media_3d_graphics,bfb1c889e4,293,204.614,2016-10-07T20:59:53+00:00
8154,498b22f822,media_3d_graphics,8bbaa43e86,1,0.257,2016-10-07T18:55:40+00:00
8155,8f9c07f77b,media_3d_graphics,7482533ce9,374,160.211,2016-10-07T21:02:31+00:00
8156,a9a11d651a,media_3d_graphics,b3418e4c1f,147,133.673,2016-10-07T21:06:13+00:00
8157,ddae0680f2,media_3d_graphics,05766fd7a0,194,999.681,2016-10-07T20:38:18+00:00
8158,294b28a536,media_3d_graphics,0e01655b6c,1,1.143,2016-10-07T17:23:19+00:00
8159,677d359154,media_3d_graphics,7482533ce9,297,197.823,2016-10-07T19:55:56+00:00
8160,e8b3e55b0c,media_3d_graphics,0e01655b6c,1,0.537,2016-10-07T17:48:39+00:00
8161,ed6226a4e1,media_3d_graphics,f23825a9f8,286,281.92,2016-10-07T21:04:56+00:00
8162,2eb4a19509,media_3d_graphics,d4749de010,208,245.246,2016-10-07T17:51:35+00:00
8163,02fe8e7ef2,media_3d_graphics,05766fd7a0,183,618.651,2016-10-07T19:27:53+00:00
8164,a18f99cde4,media_3d_graphics,d10ec5e1d7,242,193.826,2016-10-07T17:48:06+00:00
8165,e9064f9faf,media_3d_graphics,f23825a9f8,1,0.274,2016-10-07T17:55:40+00:00
8166,bebb303d85,media_3d_graphics,4a0af7d35a,1,0.9510000000000001,2016-10-07T19:55:24+00:00
8167,8f033ae946,media_3d_graphics,3be6e34960,1,0.136,2016-10-07T20:32:07+00:00
8168,a6576cd935,media_3d_graphics,4d9d9280bd,274,551.903,2016-10-07T18:34:20+00:00
8169,5748db1de5,media_3d_graphics,3be6e34960,1,0.19,2016-10-07T20:06:22+00:00
8170,1cdc38f566,media_3d_graphics,b22f22c82f,1,0.753,2016-10-07T18:01:03+00:00
8171,7fb7201dd4,media_3d_graphics,5804d2da04,220,382.992,2016-10-07T20:01:30+00:00
8172,b5a4943a76,media_3d_graphics,3be6e34960,1,0.151,2016-10-07T20:23:47+00:00
8173,baa41af938,media_3d_graphics,3be6e34960,1,0.28200000000000003,2016-10-07T20:33:53+00:00
8174,7b035093a5,media_3d_graphics,f23825a9f8,247,226.17,2016-10-07T18:37:20+00:00
8175,4e544ce3dd,media_3d_graphics,05766fd7a0,127,431.327,2016-10-07T21:19:03+00:00
8176,e1ec7872f7,media_3d_graphics,892457149a,300,224.514,2016-10-07T21:08:04+00:00
8177,8f033ae946,media_3d_graphics,3be6e34960,1,0.155,2016-10-07T20:32:21+00:00
8178,aa46f4da89,media_3d_graphics,f23825a9f8,259,233.654,2016-10-07T21:26:52+00:00
8179,baa41af938,media_3d_graphics,3be6e34960,1,0.255,2016-10-07T20:33:57+00:00
8180,d11e137fd7,media_3d_graphics,05766fd7a0,1,0.453,2016-10-07T18:30:29+00:00
8181,95cc843fb2,media_3d_graphics,98df4194c0,162,650.032,2016-10-07T18:59:36+00:00
8182,581f56c193,media_3d_graphics,05766fd7a0,139,189.268,2016-10-07T21:09:28+00:00
8183,29b0e54242,media_3d_graphics,b360d5e901,261,280.369,2016-10-07T17:38:58+00:00
8184,b5a4943a76,media_3d_graphics,3be6e34960,1,2.362,2016-10-07T20:24:18+00:00
8185,6bc2658ed5,media_3d_graphics,618b2a871c,79,142.521,2016-10-07T19:34:52+00:00
8186,1efbc20492,media_3d_graphics,f9e0a22426,262,982.04,2016-10-07T18:41:58+00:00
8187,510e05b5cf,media_3d_graphics,7482533ce9,253,159.217,2016-10-07T19:58:40+00:00
8188,f867119190,media_3d_graphics,4ac7aeb0df,1,0.27,2016-10-07T19:30:33+00:00
8189,90632f17c1,media_3d_graphics,892457149a,291,343.787,2016-10-07T20:46:00+00:00
8190,59bcfce730,media_3d_graphics,07ee05686f,107,450.461,2016-10-07T21:10:16+00:00
8191,16338a2454,media_3d_graphics,7482533ce9,240,473.378,2016-10-07T20:06:36+00:00
8192,fff8f609bd,media_3d_graphics,618b2a871c,422,864.566,2016-10-07T21:06:14+00:00
8193,abb2e7e060,media_3d_graphics,30bf3ad4b8,205,677.113,2016-10-07T20:43:41+00:00
8194,12df757f4d,media_3d_graphics,ec57eab1fe,12,31.845,2016-10-07T17:28:08+00:00
8195,e38b71b4ae,media_3d_graphics,43cdd4a7dd,433,338.891,2016-10-07T17:40:19+00:00
8196,ab567589c8,media_3d_graphics,d15502d705,160,239.102,2016-10-07T20:53:57+00:00
8197,8b748c1946,media_3d_graphics,3be6e34960,1,0.312,2016-10-07T20:00:20+00:00
8198,8f033ae946,media_3d_graphics,3be6e34960,1,0.132,2016-10-07T20:32:09+00:00
8199,61fdbf17ed,media_3d_graphics,d15502d705,165,726.866,2016-10-07T21:06:46+00:00
8200,294b28a536,media_3d_graphics,0e01655b6c,1,1.326,2016-10-07T17:47:06+00:00
8201,acc0588029,media_3d_graphics,98e61d0f32,380,247.14,2016-10-07T17:26:15+00:00
8202,dfe3c77d99,media_3d_graphics,f23825a9f8,222,312.866,2016-10-07T20:22:31+00:00
8203,0c17566d13,media_3d_graphics,ec3a37754a,2,42.157,2016-10-07T19:11:44+00:00
8204,7b22a164e4,media_3d_graphics,05766fd7a0,1,0.584,2016-10-07T21:19:48+00:00
8205,34ed86db94,media_3d_graphics,b22f22c82f,1,0.733,2016-10-07T18:13:12+00:00
8206,4dc41c3548,media_3d_graphics,30bf3ad4b8,171,447.084,2016-10-07T20:51:36+00:00
8207,2fc330ec86,media_3d_graphics,05766fd7a0,161,1448.473,2016-10-07T21:02:45+00:00
8208,b1f69407bc,media_3d_graphics,b3418e4c1f,108,99.21,2016-10-07T18:48:51+00:00
8209,eb4d0cc5b2,media_3d_graphics,98df4194c0,147,732.054,2016-10-07T17:56:06+00:00
8210,d3003815ec,media_3d_graphics,618b2a871c,481,1461.695,2016-10-07T20:51:07+00:00
8211,6e6237176d,media_3d_graphics,4d9d9280bd,232,449.875,2016-10-07T18:24:23+00:00
8212,31f1f21fe5,media_3d_graphics,e0a85a6d94,85,491.638,2016-10-07T20:01:59+00:00
8213,4c31af3468,media_3d_graphics,4d9d9280bd,1,0.354,2016-10-07T20:25:53+00:00
8214,61d9ad9512,media_3d_graphics,ec57eab1fe,3,28.013,2016-10-07T17:27:01+00:00
8215,24a06c0b14,media_3d_graphics,618b2a871c,12,73.03,2016-10-07T19:48:14+00:00
8216,7b22a164e4,media_3d_graphics,05766fd7a0,1,0.392,2016-10-07T21:03:29+00:00
8217,676aac746f,media_3d_graphics,7482533ce9,303,152.514,2016-10-07T20:19:21+00:00
8218,9f93cbb67d,media_3d_graphics,98df4194c0,159,687.58,2016-10-07T20:33:07+00:00
8219,45211fbabc,media_3d_graphics,72382239b2,315,557.085,2016-10-07T20:36:14+00:00
8220,502914d56e,media_3d_graphics,b3418e4c1f,1,0.289,2016-10-07T18:54:25+00:00
8221,46a230e129,media_3d_graphics,07ee05686f,154,750.965,2016-10-07T19:26:26+00:00
8222,363412a45b,media_3d_graphics,12a375559d,119,562.94,2016-10-07T18:22:39+00:00
8223,5748db1de5,media_3d_graphics,3be6e34960,1,0.13,2016-10-07T20:00:46+00:00
8224,12d7d82de7,media_3d_graphics,0e01655b6c,1,0.58,2016-10-07T17:54:00+00:00
8225,4d9595f41a,media_3d_graphics,7482533ce9,277,211.023,2016-10-07T21:06:07+00:00
8226,a6a0f68942,media_3d_graphics,e554163fa1,370,535.531,2016-10-07T18:36:27+00:00
8227,cdc0be9c63,media_3d_graphics,892457149a,331,290.668,2016-10-07T20:27:57+00:00
8228,009159b7ae,media_3d_graphics,e0a85a6d94,1,0.264,2016-10-07T20:04:35+00:00
8229,641a2c5852,media_3d_graphics,8bbaa43e86,313,212.831,2016-10-07T18:46:58+00:00
8230,7b22a164e4,media_3d_graphics,05766fd7a0,166,333.852,2016-10-07T21:21:35+00:00
8231,3f609aa504,media_3d_graphics,05766fd7a0,132,751.502,2016-10-07T20:20:42+00:00
8232,e3bcf20703,media_3d_graphics,618b2a871c,547,659.937,2016-10-07T17:50:26+00:00
8233,c342a27620,media_3d_graphics,7482533ce9,277,233.655,2016-10-07T20:16:28+00:00
8234,ebd15339d0,media_3d_graphics,0c54088a24,215,594.72,2016-10-07T17:31:36+00:00
8235,b5a4943a76,media_3d_graphics,3be6e34960,1,0.152,2016-10-07T20:22:52+00:00
8236,648e642ba8,media_3d_graphics,0e01655b6c,1,0.446,2016-10-07T17:48:18+00:00
8237,0fee578251,media_3d_graphics,0e01655b6c,1,0.406,2016-10-07T17:53:57+00:00
8238,4d31c83ed8,media_3d_graphics,3be6e34960,10,53.216,2016-10-07T19:50:42+00:00
8239,8b31cf69af,media_3d_graphics,0e01655b6c,1,0.28800000000000003,2016-10-07T17:42:47+00:00
8240,ae6e229735,media_3d_graphics,73e07f80a5,296,190.246,2016-10-07T18:31:03+00:00
8241,578c0710b7,media_3d_graphics,7b66695e6f,160,186.269,2016-10-07T17:48:48+00:00
8242,76ac4ed9d6,media_3d_graphics,3209a1fe74,174,392.61,2016-10-07T18:49:38+00:00
8243,3255b170c6,media_3d_graphics,4d9d9280bd,376,648.373,2016-10-07T20:25:17+00:00
8244,8b748c1946,media_3d_graphics,3be6e34960,1,0.123,2016-10-07T20:00:07+00:00
8245,8f033ae946,media_3d_graphics,3be6e34960,1,0.266,2016-10-07T20:32:16+00:00
8246,2208c242bd,media_3d_graphics,41e7b86d51,234,169.662,2016-10-07T17:28:15+00:00
8247,3f0e073c88,media_3d_graphics,4ac7aeb0df,429,582.306,2016-10-07T21:25:08+00:00
8248,a273de9c94,media_3d_graphics,05766fd7a0,147,1090.196,2016-10-07T20:28:36+00:00
8249,e1dd12dcda,media_3d_graphics,05766fd7a0,176,148.808,2016-10-07T21:06:09+00:00
8250,14d4c9b3fb,media_3d_graphics,0e01655b6c,1,0.8220000000000001,2016-10-07T17:22:40+00:00
8251,3e327f053e,media_3d_graphics,0e01655b6c,1,1.015,2016-10-07T17:48:09+00:00
8252,8b748c1946,media_3d_graphics,3be6e34960,1,0.556,2016-10-07T20:00:15+00:00
8253,b7588e1635,media_3d_graphics,98e61d0f32,381,308.953,2016-10-07T17:31:50+00:00
8254,47c5cb5985,media_3d_graphics,618b2a871c,578,605.038,2016-10-07T20:26:18+00:00
8255,d32f43152a,media_3d_graphics,0e01655b6c,1,0.67,2016-10-07T17:23:29+00:00
8256,386b51dfef,media_3d_graphics,d4749de010,252,292.615,2016-10-07T17:56:38+00:00
8257,bbbfab9f1e,media_3d_graphics,5804d2da04,194,955.822,2016-10-07T18:43:45+00:00
8258,87ac4a7a37,media_3d_graphics,0e01655b6c,1,1.342,2016-10-07T17:54:00+00:00
8259,5748db1de5,media_3d_graphics,3be6e34960,1,0.259,2016-10-07T20:06:16+00:00
8260,9c419c2fac,media_3d_graphics,618b2a871c,246,517.213,2016-10-07T20:06:16+00:00
8261,5748db1de5,media_3d_graphics,3be6e34960,1,0.268,2016-10-07T20:06:15+00:00
8262,09980d56f8,media_3d_graphics,892457149a,294,336.915,2016-10-07T20:16:48+00:00
8263,6ce42e3722,media_3d_graphics,0e01655b6c,1,0.323,2016-10-07T17:53:11+00:00
8264,5296e7a2e5,media_3d_graphics,d15502d705,168,237.153,2016-10-07T20:40:47+00:00
8265,4cd8240fa8,media_3d_graphics,05766fd7a0,142,1382.698,2016-10-07T20:03:09+00:00
8266,6ce42e3722,media_3d_graphics,0e01655b6c,1,1.227,2016-10-07T17:47:08+00:00
8267,b5a4943a76,media_3d_graphics,3be6e34960,1,0.52,2016-10-07T20:23:47+00:00
8268,5748db1de5,media_3d_graphics,3be6e34960,1,0.163,2016-10-07T20:06:17+00:00
8269,2349db74f6,media_3d_graphics,4d9d9280bd,265,302.368,2016-10-07T19:58:17+00:00
8270,d5f56c4b1d,media_3d_graphics,3be6e34960,1,0.132,2016-10-07T18:48:00+00:00
8271,3151b3d599,media_3d_graphics,05766fd7a0,124,258.501,2016-10-07T21:24:14+00:00
8272,734681b3f4,media_3d_graphics,05766fd7a0,200,187.668,2016-10-07T18:08:27+00:00
8273,3386f538d0,media_3d_graphics,0e01655b6c,1,1.13,2016-10-07T17:48:29+00:00
8274,c03423b182,media_3d_graphics,07ee05686f,107,516.501,2016-10-07T20:38:36+00:00
8275,e17b871543,media_3d_graphics,05766fd7a0,1,0.532,2016-10-07T20:28:54+00:00
8276,5e75221090,media_3d_graphics,892457149a,344,369.149,2016-10-07T20:23:02+00:00
8277,106c674824,media_3d_graphics,73e07f80a5,222,194.488,2016-10-07T18:35:09+00:00
8278,a16facc42f,media_3d_graphics,f23825a9f8,200,205.699,2016-10-07T18:33:13+00:00
8279,edc69fcb4a,media_3d_graphics,73e07f80a5,219,624.856,2016-10-07T18:51:58+00:00
8280,2eb885559a,media_3d_graphics,05766fd7a0,13,1490.926,2016-10-07T18:58:27+00:00
8281,634fac50ac,media_3d_graphics,5804d2da04,267,745.903,2016-10-07T18:39:26+00:00
8282,e1abe5cf9b,media_3d_graphics,05766fd7a0,169,334.898,2016-10-07T18:10:51+00:00
8283,ba5eb6c997,media_3d_graphics,07ee05686f,150,983.229,2016-10-07T19:42:57+00:00
8284,0f3c098db8,media_3d_graphics,4d9d9280bd,262,577.144,2016-10-07T18:16:28+00:00
